"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jan 02 10:32:31 GMT 2024","Tue Jan 02 10:32:38 GMT 2024","7545","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Jan 02 10:33:45 GMT 2024","Tue Jan 02 10:33:48 GMT 2024","3538","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Tue Jan 02 10:32:44 GMT 2024","Tue Jan 02 10:32:48 GMT 2024","3206","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Tue Jan 02 10:33:38 GMT 2024","Tue Jan 02 10:33:45 GMT 2024","6934","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Tue Jan 02 10:33:20 GMT 2024","Tue Jan 02 10:33:28 GMT 2024","8184","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Tue Jan 02 10:33:11 GMT 2024","Tue Jan 02 10:33:20 GMT 2024","9529","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Tue Jan 02 10:33:30 GMT 2024","Tue Jan 02 10:33:38 GMT 2024","7595","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Tue Jan 02 10:32:49 GMT 2024","Tue Jan 02 10:33:00 GMT 2024","11211","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Tue Jan 02 10:33:00 GMT 2024","Tue Jan 02 10:33:11 GMT 2024","10314","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Tue Jan 02 10:32:40 GMT 2024","Tue Jan 02 10:32:44 GMT 2024","4125","","Validação Banner","","","","Deve validar o baner do portal",""
