"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 15 10:57:18 GMT 2023","Fri Dec 15 10:57:28 GMT 2023","9919","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Dec 15 10:57:51 GMT 2023","Fri Dec 15 10:58:00 GMT 2023","8563","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Fri Dec 15 10:56:33 GMT 2023","Fri Dec 15 10:56:41 GMT 2023","8286","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Dec 15 10:58:00 GMT 2023","Fri Dec 15 10:58:03 GMT 2023","3011","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Fri Dec 15 10:57:07 GMT 2023","Fri Dec 15 10:57:18 GMT 2023","10965","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Fri Dec 15 10:56:48 GMT 2023","Fri Dec 15 10:56:52 GMT 2023","3886","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Fri Dec 15 10:56:54 GMT 2023","Fri Dec 15 10:57:07 GMT 2023","13131","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Fri Dec 15 10:57:28 GMT 2023","Fri Dec 15 10:57:36 GMT 2023","8157","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Dec 15 10:57:38 GMT 2023","Fri Dec 15 10:57:51 GMT 2023","13398","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Dec 15 10:56:43 GMT 2023","Fri Dec 15 10:56:48 GMT 2023","5674","","Validação Banner","","","","Deve validar o baner do portal",""
