"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 11 10:58:10 GMT 2024","Thu Jan 11 10:58:21 GMT 2024","11211","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Jan 11 10:58:22 GMT 2024","Thu Jan 11 10:58:37 GMT 2024","14919","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Jan 11 10:58:46 GMT 2024","Thu Jan 11 10:58:52 GMT 2024","6169","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Thu Jan 11 10:57:38 GMT 2024","Thu Jan 11 10:57:53 GMT 2024","15231","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Thu Jan 11 10:57:53 GMT 2024","Thu Jan 11 10:58:10 GMT 2024","16241","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Thu Jan 11 10:57:19 GMT 2024","Thu Jan 11 10:57:23 GMT 2024","3549","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Thu Jan 11 10:57:01 GMT 2024","Thu Jan 11 10:57:10 GMT 2024","9215","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Jan 11 10:57:12 GMT 2024","Thu Jan 11 10:57:19 GMT 2024","6998","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Thu Jan 11 10:58:37 GMT 2024","Thu Jan 11 10:58:46 GMT 2024","8502","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Jan 11 10:57:24 GMT 2024","Thu Jan 11 10:57:38 GMT 2024","13900","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
