"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 27 10:04:07 GMT 2023","Wed Dec 27 10:04:13 GMT 2023","5651","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Wed Dec 27 10:05:03 GMT 2023","Wed Dec 27 10:05:16 GMT 2023","13066","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Wed Dec 27 10:04:18 GMT 2023","Wed Dec 27 10:04:32 GMT 2023","13436","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Wed Dec 27 10:04:53 GMT 2023","Wed Dec 27 10:05:01 GMT 2023","8512","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Wed Dec 27 10:04:32 GMT 2023","Wed Dec 27 10:04:43 GMT 2023","10951","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Wed Dec 27 10:03:56 GMT 2023","Wed Dec 27 10:04:05 GMT 2023","9216","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Dec 27 10:04:43 GMT 2023","Wed Dec 27 10:04:53 GMT 2023","10131","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Wed Dec 27 10:04:13 GMT 2023","Wed Dec 27 10:04:16 GMT 2023","3524","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Wed Dec 27 10:05:16 GMT 2023","Wed Dec 27 10:05:25 GMT 2023","8751","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Wed Dec 27 10:05:25 GMT 2023","Wed Dec 27 10:05:28 GMT 2023","3507","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
