"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 30 10:32:58 GMT 2023","Mon Oct 30 10:33:08 GMT 2023","9133","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Oct 30 10:32:16 GMT 2023","Mon Oct 30 10:32:19 GMT 2023","3202","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Oct 30 10:33:21 GMT 2023","Mon Oct 30 10:33:30 GMT 2023","8689","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Oct 30 10:32:21 GMT 2023","Mon Oct 30 10:32:35 GMT 2023","13670","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Oct 30 10:32:35 GMT 2023","Mon Oct 30 10:32:48 GMT 2023","12489","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Oct 30 10:32:11 GMT 2023","Mon Oct 30 10:32:16 GMT 2023","5077","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Oct 30 10:33:30 GMT 2023","Mon Oct 30 10:33:33 GMT 2023","3458","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Oct 30 10:32:48 GMT 2023","Mon Oct 30 10:32:58 GMT 2023","10707","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Oct 30 10:33:10 GMT 2023","Mon Oct 30 10:33:21 GMT 2023","11257","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Mon Oct 30 10:31:58 GMT 2023","Mon Oct 30 10:32:08 GMT 2023","10340","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
