"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 04 10:48:22 GMT 2023","Mon Dec 04 10:48:27 GMT 2023","4282","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Dec 04 10:49:22 GMT 2023","Mon Dec 04 10:49:31 GMT 2023","8163","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Mon Dec 04 10:48:14 GMT 2023","Mon Dec 04 10:48:21 GMT 2023","7268","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Dec 04 10:49:03 GMT 2023","Mon Dec 04 10:49:10 GMT 2023","7481","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Dec 04 10:49:12 GMT 2023","Mon Dec 04 10:49:22 GMT 2023","10610","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Dec 04 10:48:53 GMT 2023","Mon Dec 04 10:49:03 GMT 2023","9713","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Dec 04 10:48:31 GMT 2023","Mon Dec 04 10:48:42 GMT 2023","11284","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Dec 04 10:48:42 GMT 2023","Mon Dec 04 10:48:53 GMT 2023","10696","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Dec 04 10:48:27 GMT 2023","Mon Dec 04 10:48:30 GMT 2023","2725","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Dec 04 10:49:31 GMT 2023","Mon Dec 04 10:49:33 GMT 2023","2382","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
