"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 20 10:26:44 GMT 2023","Mon Nov 20 10:26:56 GMT 2023","11851","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Nov 20 10:27:07 GMT 2023","Mon Nov 20 10:27:17 GMT 2023","10062","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Mon Nov 20 10:27:27 GMT 2023","Mon Nov 20 10:27:35 GMT 2023","8029","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Nov 20 10:26:35 GMT 2023","Mon Nov 20 10:26:39 GMT 2023","4333","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Nov 20 10:27:17 GMT 2023","Mon Nov 20 10:27:25 GMT 2023","8243","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Nov 20 10:26:56 GMT 2023","Mon Nov 20 10:27:07 GMT 2023","10818","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Mon Nov 20 10:26:26 GMT 2023","Mon Nov 20 10:26:33 GMT 2023","7381","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Nov 20 10:26:40 GMT 2023","Mon Nov 20 10:26:42 GMT 2023","2758","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Nov 20 10:27:41 GMT 2023","Mon Nov 20 10:27:44 GMT 2023","2578","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Mon Nov 20 10:27:35 GMT 2023","Mon Nov 20 10:27:41 GMT 2023","6268","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
