"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 06 10:40:53 GMT 2023","Wed Dec 06 10:41:04 GMT 2023","10915","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Wed Dec 06 10:40:23 GMT 2023","Wed Dec 06 10:40:31 GMT 2023","7979","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Dec 06 10:40:36 GMT 2023","Wed Dec 06 10:40:39 GMT 2023","3083","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Wed Dec 06 10:41:24 GMT 2023","Wed Dec 06 10:41:36 GMT 2023","12042","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Wed Dec 06 10:41:36 GMT 2023","Wed Dec 06 10:41:45 GMT 2023","8344","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Wed Dec 06 10:41:14 GMT 2023","Wed Dec 06 10:41:23 GMT 2023","8995","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Wed Dec 06 10:41:45 GMT 2023","Wed Dec 06 10:41:48 GMT 2023","2992","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Wed Dec 06 10:40:32 GMT 2023","Wed Dec 06 10:40:36 GMT 2023","3961","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Wed Dec 06 10:41:04 GMT 2023","Wed Dec 06 10:41:14 GMT 2023","9631","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Wed Dec 06 10:40:41 GMT 2023","Wed Dec 06 10:40:53 GMT 2023","12271","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
