"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 20 10:39:02 GMT 2023","Fri Oct 20 10:39:10 GMT 2023","8832","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Fri Oct 20 10:37:34 GMT 2023","Fri Oct 20 10:37:44 GMT 2023","10449","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Oct 20 10:37:58 GMT 2023","Fri Oct 20 10:38:13 GMT 2023","14466","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Fri Oct 20 10:38:38 GMT 2023","Fri Oct 20 10:38:47 GMT 2023","9451","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Oct 20 10:38:13 GMT 2023","Fri Oct 20 10:38:26 GMT 2023","13466","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Fri Oct 20 10:38:26 GMT 2023","Fri Oct 20 10:38:38 GMT 2023","11601","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Oct 20 10:39:10 GMT 2023","Fri Oct 20 10:39:14 GMT 2023","3287","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Fri Oct 20 10:38:49 GMT 2023","Fri Oct 20 10:39:02 GMT 2023","12275","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Oct 20 10:37:46 GMT 2023","Fri Oct 20 10:37:52 GMT 2023","5625","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Fri Oct 20 10:37:52 GMT 2023","Fri Oct 20 10:37:56 GMT 2023","3652","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
