"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 16 10:47:33 GMT 2023","Thu Nov 16 10:47:36 GMT 2023","2746","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Thu Nov 16 10:48:27 GMT 2023","Thu Nov 16 10:48:33 GMT 2023","6403","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Nov 16 10:48:09 GMT 2023","Thu Nov 16 10:48:17 GMT 2023","8175","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Thu Nov 16 10:47:19 GMT 2023","Thu Nov 16 10:47:27 GMT 2023","8171","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Nov 16 10:47:59 GMT 2023","Thu Nov 16 10:48:09 GMT 2023","9761","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Thu Nov 16 10:47:29 GMT 2023","Thu Nov 16 10:47:33 GMT 2023","4127","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Thu Nov 16 10:47:37 GMT 2023","Thu Nov 16 10:47:49 GMT 2023","11470","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Thu Nov 16 10:48:19 GMT 2023","Thu Nov 16 10:48:27 GMT 2023","7666","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Nov 16 10:47:49 GMT 2023","Thu Nov 16 10:47:59 GMT 2023","10701","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Thu Nov 16 10:48:33 GMT 2023","Thu Nov 16 10:48:36 GMT 2023","2946","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
