"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 09 10:24:42 GMT 2024","Tue Jan 09 10:24:50 GMT 2024","8367","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Tue Jan 09 10:23:27 GMT 2024","Tue Jan 09 10:23:38 GMT 2024","10115","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Jan 09 10:24:11 GMT 2024","Tue Jan 09 10:24:21 GMT 2024","9645","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Tue Jan 09 10:24:21 GMT 2024","Tue Jan 09 10:24:29 GMT 2024","8287","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Tue Jan 09 10:24:00 GMT 2024","Tue Jan 09 10:24:11 GMT 2024","11110","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Tue Jan 09 10:23:48 GMT 2024","Tue Jan 09 10:24:00 GMT 2024","11985","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Tue Jan 09 10:23:43 GMT 2024","Tue Jan 09 10:23:46 GMT 2024","3269","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Tue Jan 09 10:24:30 GMT 2024","Tue Jan 09 10:24:42 GMT 2024","11510","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Tue Jan 09 10:24:50 GMT 2024","Tue Jan 09 10:24:53 GMT 2024","2956","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Tue Jan 09 10:23:39 GMT 2024","Tue Jan 09 10:23:43 GMT 2024","4082","","Validação Banner","","","","Deve validar o baner do portal",""
