"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 22 10:43:55 GMT 2023","Fri Dec 22 10:43:58 GMT 2023","3305","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Fri Dec 22 10:44:12 GMT 2023","Fri Dec 22 10:44:23 GMT 2023","11186","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Fri Dec 22 10:43:50 GMT 2023","Fri Dec 22 10:43:55 GMT 2023","4484","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Fri Dec 22 10:44:33 GMT 2023","Fri Dec 22 10:44:41 GMT 2023","7965","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Dec 22 10:45:02 GMT 2023","Fri Dec 22 10:45:05 GMT 2023","2999","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Fri Dec 22 10:44:23 GMT 2023","Fri Dec 22 10:44:33 GMT 2023","9687","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Dec 22 10:44:42 GMT 2023","Fri Dec 22 10:44:54 GMT 2023","11569","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Dec 22 10:44:54 GMT 2023","Fri Dec 22 10:45:02 GMT 2023","8685","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Fri Dec 22 10:43:41 GMT 2023","Fri Dec 22 10:43:48 GMT 2023","7797","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Dec 22 10:44:00 GMT 2023","Fri Dec 22 10:44:12 GMT 2023","12282","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
