"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 14 10:57:39 GMT 2023","Thu Dec 14 10:57:48 GMT 2023","8325","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Dec 14 10:58:01 GMT 2023","Thu Dec 14 10:58:09 GMT 2023","8643","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Dec 14 10:57:07 GMT 2023","Thu Dec 14 10:57:19 GMT 2023","12346","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Thu Dec 14 10:56:47 GMT 2023","Thu Dec 14 10:56:56 GMT 2023","8324","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Dec 14 10:57:49 GMT 2023","Thu Dec 14 10:58:01 GMT 2023","11289","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Dec 14 10:57:19 GMT 2023","Thu Dec 14 10:57:30 GMT 2023","10477","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Thu Dec 14 10:57:30 GMT 2023","Thu Dec 14 10:57:39 GMT 2023","9729","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Thu Dec 14 10:57:02 GMT 2023","Thu Dec 14 10:57:05 GMT 2023","3367","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Thu Dec 14 10:56:57 GMT 2023","Thu Dec 14 10:57:02 GMT 2023","4530","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Thu Dec 14 10:58:09 GMT 2023","Thu Dec 14 10:58:12 GMT 2023","3029","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
