"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 03 10:21:51 GMT 2024","Wed Jan 03 10:21:55 GMT 2024","3263","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Wed Jan 03 10:21:35 GMT 2024","Wed Jan 03 10:21:44 GMT 2024","8864","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Jan 03 10:22:30 GMT 2024","Wed Jan 03 10:22:38 GMT 2024","8048","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Wed Jan 03 10:21:56 GMT 2024","Wed Jan 03 10:22:09 GMT 2024","13253","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Wed Jan 03 10:21:45 GMT 2024","Wed Jan 03 10:21:51 GMT 2024","6111","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Wed Jan 03 10:22:40 GMT 2024","Wed Jan 03 10:22:50 GMT 2024","9882","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Wed Jan 03 10:22:10 GMT 2024","Wed Jan 03 10:22:20 GMT 2024","10861","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Wed Jan 03 10:22:20 GMT 2024","Wed Jan 03 10:22:30 GMT 2024","9797","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Wed Jan 03 10:22:57 GMT 2024","Wed Jan 03 10:23:00 GMT 2024","3290","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Wed Jan 03 10:22:50 GMT 2024","Wed Jan 03 10:22:57 GMT 2024","7036","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
