"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 09 10:05:53 GMT 2024","Tue Jan 09 10:06:05 GMT 2024","12300","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Tue Jan 09 10:06:26 GMT 2024","Tue Jan 09 10:06:34 GMT 2024","8284","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Tue Jan 09 10:06:56 GMT 2024","Tue Jan 09 10:06:59 GMT 2024","3202","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Tue Jan 09 10:05:43 GMT 2024","Tue Jan 09 10:05:48 GMT 2024","4371","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Tue Jan 09 10:06:36 GMT 2024","Tue Jan 09 10:06:47 GMT 2024","11625","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Tue Jan 09 10:06:16 GMT 2024","Tue Jan 09 10:06:26 GMT 2024","9837","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Tue Jan 09 10:06:47 GMT 2024","Tue Jan 09 10:06:56 GMT 2024","8479","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Tue Jan 09 10:05:33 GMT 2024","Tue Jan 09 10:05:42 GMT 2024","8321","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Jan 09 10:06:05 GMT 2024","Tue Jan 09 10:06:16 GMT 2024","10635","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Tue Jan 09 10:05:48 GMT 2024","Tue Jan 09 10:05:51 GMT 2024","3496","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
