"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 27 10:47:40 GMT 2023","Mon Nov 27 10:47:48 GMT 2023","7582","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Nov 27 10:46:55 GMT 2023","Mon Nov 27 10:46:57 GMT 2023","2597","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Mon Nov 27 10:46:42 GMT 2023","Mon Nov 27 10:46:49 GMT 2023","6800","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Nov 27 10:46:59 GMT 2023","Mon Nov 27 10:47:11 GMT 2023","11628","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Nov 27 10:47:30 GMT 2023","Mon Nov 27 10:47:38 GMT 2023","8263","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Mon Nov 27 10:47:48 GMT 2023","Mon Nov 27 10:47:54 GMT 2023","6792","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Nov 27 10:47:21 GMT 2023","Mon Nov 27 10:47:30 GMT 2023","9233","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Nov 27 10:47:54 GMT 2023","Mon Nov 27 10:47:57 GMT 2023","2934","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Nov 27 10:46:51 GMT 2023","Mon Nov 27 10:46:55 GMT 2023","4166","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Nov 27 10:47:11 GMT 2023","Mon Nov 27 10:47:21 GMT 2023","10257","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
