"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 27 10:38:38 GMT 2023","Wed Dec 27 10:38:47 GMT 2023","8768","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Wed Dec 27 10:37:19 GMT 2023","Wed Dec 27 10:37:28 GMT 2023","9281","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Dec 27 10:37:30 GMT 2023","Wed Dec 27 10:37:36 GMT 2023","6022","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Wed Dec 27 10:38:25 GMT 2023","Wed Dec 27 10:38:38 GMT 2023","13192","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Wed Dec 27 10:38:05 GMT 2023","Wed Dec 27 10:38:15 GMT 2023","9633","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Wed Dec 27 10:38:47 GMT 2023","Wed Dec 27 10:38:49 GMT 2023","2889","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Wed Dec 27 10:37:54 GMT 2023","Wed Dec 27 10:38:05 GMT 2023","11103","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Wed Dec 27 10:37:40 GMT 2023","Wed Dec 27 10:37:54 GMT 2023","13628","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Wed Dec 27 10:37:36 GMT 2023","Wed Dec 27 10:37:39 GMT 2023","3085","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Wed Dec 27 10:38:15 GMT 2023","Wed Dec 27 10:38:23 GMT 2023","8426","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
