"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 06 10:25:23 GMT 2023","Mon Nov 06 10:25:32 GMT 2023","9563","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Mon Nov 06 10:23:46 GMT 2023","Mon Nov 06 10:23:58 GMT 2023","11767","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Nov 06 10:24:14 GMT 2023","Mon Nov 06 10:24:29 GMT 2023","14980","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Nov 06 10:25:32 GMT 2023","Mon Nov 06 10:25:36 GMT 2023","3542","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Nov 06 10:24:56 GMT 2023","Mon Nov 06 10:25:06 GMT 2023","10000","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Nov 06 10:24:01 GMT 2023","Mon Nov 06 10:24:07 GMT 2023","6027","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Nov 06 10:25:08 GMT 2023","Mon Nov 06 10:25:23 GMT 2023","14498","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Nov 06 10:24:07 GMT 2023","Mon Nov 06 10:24:11 GMT 2023","4084","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Nov 06 10:24:29 GMT 2023","Mon Nov 06 10:24:43 GMT 2023","14286","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Nov 06 10:24:43 GMT 2023","Mon Nov 06 10:24:56 GMT 2023","12963","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
