"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 26 10:48:11 GMT 2023","Tue Dec 26 10:48:14 GMT 2023","3342","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Tue Dec 26 10:48:16 GMT 2023","Tue Dec 26 10:48:28 GMT 2023","12226","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Tue Dec 26 10:48:39 GMT 2023","Tue Dec 26 10:48:49 GMT 2023","9764","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Tue Dec 26 10:48:06 GMT 2023","Tue Dec 26 10:48:11 GMT 2023","4662","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Tue Dec 26 10:48:49 GMT 2023","Tue Dec 26 10:48:58 GMT 2023","8762","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Tue Dec 26 10:48:59 GMT 2023","Tue Dec 26 10:49:10 GMT 2023","11077","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Tue Dec 26 10:47:56 GMT 2023","Tue Dec 26 10:48:05 GMT 2023","8531","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Dec 26 10:49:19 GMT 2023","Tue Dec 26 10:49:22 GMT 2023","3037","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Tue Dec 26 10:49:10 GMT 2023","Tue Dec 26 10:49:19 GMT 2023","8745","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Tue Dec 26 10:48:28 GMT 2023","Tue Dec 26 10:48:39 GMT 2023","10843","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
