"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 18 10:59:53 GMT 2023","Mon Dec 18 11:00:01 GMT 2023","8393","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Mon Dec 18 10:58:57 GMT 2023","Mon Dec 18 10:59:06 GMT 2023","9947","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Dec 18 11:00:25 GMT 2023","Mon Dec 18 11:00:28 GMT 2023","3037","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Dec 18 10:59:43 GMT 2023","Mon Dec 18 10:59:53 GMT 2023","9390","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Dec 18 10:59:14 GMT 2023","Mon Dec 18 10:59:17 GMT 2023","3328","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Dec 18 11:00:16 GMT 2023","Mon Dec 18 11:00:25 GMT 2023","8785","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Dec 18 11:00:03 GMT 2023","Mon Dec 18 11:00:16 GMT 2023","13464","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Dec 18 10:59:32 GMT 2023","Mon Dec 18 10:59:43 GMT 2023","10897","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Dec 18 10:59:19 GMT 2023","Mon Dec 18 10:59:32 GMT 2023","13815","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Dec 18 10:59:08 GMT 2023","Mon Dec 18 10:59:14 GMT 2023","5630","","Validação Banner","","","","Deve validar o baner do portal",""
