"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 11 11:01:06 GMT 2023","Mon Dec 11 11:01:16 GMT 2023","9721","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Dec 11 11:01:16 GMT 2023","Mon Dec 11 11:01:24 GMT 2023","7960","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Dec 11 11:00:43 GMT 2023","Mon Dec 11 11:00:55 GMT 2023","12157","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Dec 11 11:01:25 GMT 2023","Mon Dec 11 11:01:37 GMT 2023","12332","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Dec 11 11:00:33 GMT 2023","Mon Dec 11 11:00:37 GMT 2023","4735","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Dec 11 11:01:38 GMT 2023","Mon Dec 11 11:01:46 GMT 2023","8724","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Dec 11 11:00:38 GMT 2023","Mon Dec 11 11:00:41 GMT 2023","3233","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Dec 11 11:01:46 GMT 2023","Mon Dec 11 11:01:49 GMT 2023","3136","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Dec 11 11:00:55 GMT 2023","Mon Dec 11 11:01:06 GMT 2023","11166","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Mon Dec 11 11:00:23 GMT 2023","Mon Dec 11 11:00:31 GMT 2023","8337","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
