"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 27 11:09:10 GMT 2023","Fri Oct 27 11:09:22 GMT 2023","12004","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Oct 27 11:08:36 GMT 2023","Fri Oct 27 11:08:41 GMT 2023","4573","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Fri Oct 27 11:09:34 GMT 2023","Fri Oct 27 11:09:47 GMT 2023","12805","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Oct 27 11:08:57 GMT 2023","Fri Oct 27 11:09:10 GMT 2023","13036","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Fri Oct 27 11:08:20 GMT 2023","Fri Oct 27 11:08:28 GMT 2023","8419","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Oct 27 11:09:55 GMT 2023","Fri Oct 27 11:09:58 GMT 2023","3313","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Fri Oct 27 11:09:22 GMT 2023","Fri Oct 27 11:09:32 GMT 2023","9655","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Oct 27 11:08:31 GMT 2023","Fri Oct 27 11:08:36 GMT 2023","5046","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Fri Oct 27 11:09:47 GMT 2023","Fri Oct 27 11:09:55 GMT 2023","8369","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Fri Oct 27 11:08:43 GMT 2023","Fri Oct 27 11:08:57 GMT 2023","14088","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
