"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 03 10:44:14 GMT 2024","Wed Jan 03 10:44:24 GMT 2024","10261","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Wed Jan 03 10:43:44 GMT 2024","Wed Jan 03 10:43:52 GMT 2024","8292","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Jan 03 10:44:03 GMT 2024","Wed Jan 03 10:44:14 GMT 2024","11632","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Wed Jan 03 10:43:54 GMT 2024","Wed Jan 03 10:43:58 GMT 2024","4194","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Wed Jan 03 10:43:58 GMT 2024","Wed Jan 03 10:44:01 GMT 2024","3139","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Wed Jan 03 10:44:24 GMT 2024","Wed Jan 03 10:44:34 GMT 2024","9542","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Wed Jan 03 10:44:58 GMT 2024","Wed Jan 03 10:45:02 GMT 2024","3194","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Wed Jan 03 10:44:34 GMT 2024","Wed Jan 03 10:44:42 GMT 2024","7919","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Wed Jan 03 10:44:51 GMT 2024","Wed Jan 03 10:44:58 GMT 2024","7283","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Wed Jan 03 10:44:44 GMT 2024","Wed Jan 03 10:44:51 GMT 2024","7489","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
