"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 11 10:34:44 GMT 2024","Thu Jan 11 10:34:54 GMT 2024","9817","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Thu Jan 11 10:35:18 GMT 2024","Thu Jan 11 10:35:26 GMT 2024","8582","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Jan 11 10:34:54 GMT 2024","Thu Jan 11 10:35:03 GMT 2024","8586","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Jan 11 10:35:26 GMT 2024","Thu Jan 11 10:35:29 GMT 2024","2991","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Thu Jan 11 10:34:15 GMT 2024","Thu Jan 11 10:34:18 GMT 2024","3368","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Thu Jan 11 10:34:09 GMT 2024","Thu Jan 11 10:34:15 GMT 2024","5623","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Thu Jan 11 10:35:04 GMT 2024","Thu Jan 11 10:35:18 GMT 2024","13395","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Jan 11 10:34:34 GMT 2024","Thu Jan 11 10:34:44 GMT 2024","10632","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Thu Jan 11 10:34:20 GMT 2024","Thu Jan 11 10:34:34 GMT 2024","13995","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Thu Jan 11 10:33:58 GMT 2024","Thu Jan 11 10:34:07 GMT 2024","9566","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
