"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 27 10:58:58 GMT 2023","Mon Nov 27 10:59:06 GMT 2023","8307","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Nov 27 10:58:37 GMT 2023","Mon Nov 27 10:58:48 GMT 2023","10860","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Nov 27 10:58:48 GMT 2023","Mon Nov 27 10:58:58 GMT 2023","9785","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Nov 27 10:58:17 GMT 2023","Mon Nov 27 10:58:21 GMT 2023","4222","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Nov 27 10:59:22 GMT 2023","Mon Nov 27 10:59:24 GMT 2023","2582","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Mon Nov 27 10:59:16 GMT 2023","Mon Nov 27 10:59:22 GMT 2023","5940","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Nov 27 10:58:21 GMT 2023","Mon Nov 27 10:58:24 GMT 2023","2647","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Mon Nov 27 10:58:08 GMT 2023","Mon Nov 27 10:58:15 GMT 2023","7210","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Nov 27 10:58:25 GMT 2023","Mon Nov 27 10:58:37 GMT 2023","11826","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Mon Nov 27 10:59:08 GMT 2023","Mon Nov 27 10:59:16 GMT 2023","8238","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
