"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 29 10:39:47 GMT 2023","Fri Dec 29 10:39:56 GMT 2023","9101","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Fri Dec 29 10:38:19 GMT 2023","Fri Dec 29 10:38:23 GMT 2023","3802","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Fri Dec 29 10:39:56 GMT 2023","Fri Dec 29 10:39:59 GMT 2023","3184","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Fri Dec 29 10:39:11 GMT 2023","Fri Dec 29 10:39:47 GMT 2023","35246","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Dec 29 10:38:39 GMT 2023","Fri Dec 29 10:38:51 GMT 2023","11733","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Fri Dec 29 10:38:51 GMT 2023","Fri Dec 29 10:39:01 GMT 2023","10666","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Dec 29 10:39:01 GMT 2023","Fri Dec 29 10:39:10 GMT 2023","8321","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Dec 29 10:38:25 GMT 2023","Fri Dec 29 10:38:39 GMT 2023","14126","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Fri Dec 29 10:37:56 GMT 2023","Fri Dec 29 10:38:08 GMT 2023","11980","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Dec 29 10:38:10 GMT 2023","Fri Dec 29 10:38:19 GMT 2023","9128","","Validação Banner","","","","Deve validar o baner do portal",""
