"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 20 10:07:46 GMT 2023","Mon Nov 20 10:08:00 GMT 2023","13839","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Nov 20 10:08:45 GMT 2023","Mon Nov 20 10:08:49 GMT 2023","3417","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Nov 20 10:07:36 GMT 2023","Mon Nov 20 10:07:42 GMT 2023","5803","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Nov 20 10:07:42 GMT 2023","Mon Nov 20 10:07:45 GMT 2023","3208","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Mon Nov 20 10:07:24 GMT 2023","Mon Nov 20 10:07:34 GMT 2023","10165","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Mon Nov 20 10:08:29 GMT 2023","Mon Nov 20 10:08:39 GMT 2023","9247","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Nov 20 10:08:20 GMT 2023","Mon Nov 20 10:08:28 GMT 2023","7678","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Nov 20 10:08:00 GMT 2023","Mon Nov 20 10:08:11 GMT 2023","10605","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Mon Nov 20 10:08:39 GMT 2023","Mon Nov 20 10:08:45 GMT 2023","6575","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Nov 20 10:08:11 GMT 2023","Mon Nov 20 10:08:20 GMT 2023","9486","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
