"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 09 10:32:35 GMT 2023","Thu Nov 09 10:32:46 GMT 2023","10876","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Thu Nov 09 10:33:18 GMT 2023","Thu Nov 09 10:33:24 GMT 2023","6350","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Thu Nov 09 10:32:06 GMT 2023","Thu Nov 09 10:32:13 GMT 2023","7179","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Nov 09 10:32:14 GMT 2023","Thu Nov 09 10:32:19 GMT 2023","4404","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Thu Nov 09 10:33:09 GMT 2023","Thu Nov 09 10:33:18 GMT 2023","8180","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Nov 09 10:33:00 GMT 2023","Thu Nov 09 10:33:08 GMT 2023","8292","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Nov 09 10:33:24 GMT 2023","Thu Nov 09 10:33:27 GMT 2023","3243","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Thu Nov 09 10:32:46 GMT 2023","Thu Nov 09 10:33:00 GMT 2023","13472","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Thu Nov 09 10:32:19 GMT 2023","Thu Nov 09 10:32:22 GMT 2023","2633","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Thu Nov 09 10:32:23 GMT 2023","Thu Nov 09 10:32:35 GMT 2023","12067","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
