"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 15 10:36:58 GMT 2023","Wed Nov 15 10:37:01 GMT 2023","3339","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Wed Nov 15 10:36:11 GMT 2023","Wed Nov 15 10:36:23 GMT 2023","11027","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Wed Nov 15 10:35:38 GMT 2023","Wed Nov 15 10:35:47 GMT 2023","8664","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Nov 15 10:36:32 GMT 2023","Wed Nov 15 10:36:40 GMT 2023","8466","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Wed Nov 15 10:35:48 GMT 2023","Wed Nov 15 10:35:53 GMT 2023","5103","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Wed Nov 15 10:36:23 GMT 2023","Wed Nov 15 10:36:32 GMT 2023","9505","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Wed Nov 15 10:36:42 GMT 2023","Wed Nov 15 10:36:51 GMT 2023","8900","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Wed Nov 15 10:35:53 GMT 2023","Wed Nov 15 10:35:57 GMT 2023","3221","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Wed Nov 15 10:36:51 GMT 2023","Wed Nov 15 10:36:58 GMT 2023","6543","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Wed Nov 15 10:35:58 GMT 2023","Wed Nov 15 10:36:11 GMT 2023","13412","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
