"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 08 10:39:54 GMT 2023","Fri Dec 08 10:40:02 GMT 2023","8215","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Dec 08 10:40:15 GMT 2023","Fri Dec 08 10:40:23 GMT 2023","8332","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Fri Dec 08 10:39:13 GMT 2023","Fri Dec 08 10:39:16 GMT 2023","3430","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Fri Dec 08 10:39:18 GMT 2023","Fri Dec 08 10:39:30 GMT 2023","11999","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Fri Dec 08 10:39:30 GMT 2023","Fri Dec 08 10:39:41 GMT 2023","11012","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Fri Dec 08 10:40:04 GMT 2023","Fri Dec 08 10:40:15 GMT 2023","11196","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Dec 08 10:39:41 GMT 2023","Fri Dec 08 10:39:54 GMT 2023","12793","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Dec 08 10:39:09 GMT 2023","Fri Dec 08 10:39:13 GMT 2023","4309","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Fri Dec 08 10:40:23 GMT 2023","Fri Dec 08 10:40:26 GMT 2023","2902","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Fri Dec 08 10:38:59 GMT 2023","Fri Dec 08 10:39:07 GMT 2023","7686","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
