"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Oct 30 11:00:30 GMT 2023","Mon Oct 30 11:00:40 GMT 2023","9945","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Oct 30 11:02:07 GMT 2023","Mon Oct 30 11:02:17 GMT 2023","9623","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Oct 30 11:01:12 GMT 2023","Mon Oct 30 11:01:28 GMT 2023","15336","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Oct 30 11:00:43 GMT 2023","Mon Oct 30 11:00:49 GMT 2023","6324","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Oct 30 11:01:53 GMT 2023","Mon Oct 30 11:02:07 GMT 2023","13957","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Oct 30 11:01:28 GMT 2023","Mon Oct 30 11:01:41 GMT 2023","12929","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Oct 30 11:00:56 GMT 2023","Mon Oct 30 11:01:12 GMT 2023","16349","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Oct 30 11:00:49 GMT 2023","Mon Oct 30 11:00:53 GMT 2023","3963","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Oct 30 11:02:17 GMT 2023","Mon Oct 30 11:02:21 GMT 2023","4038","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Oct 30 11:01:41 GMT 2023","Mon Oct 30 11:01:51 GMT 2023","10044","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
