"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 11 10:44:15 GMT 2023","Mon Dec 11 10:44:23 GMT 2023","8590","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Dec 11 10:43:59 GMT 2023","Mon Dec 11 10:44:15 GMT 2023","15349","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Dec 11 10:43:49 GMT 2023","Mon Dec 11 10:43:59 GMT 2023","10744","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Dec 11 10:44:48 GMT 2023","Mon Dec 11 10:44:51 GMT 2023","3146","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Mon Dec 11 10:43:13 GMT 2023","Mon Dec 11 10:43:22 GMT 2023","9470","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Dec 11 10:44:39 GMT 2023","Mon Dec 11 10:44:48 GMT 2023","8883","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Dec 11 10:43:24 GMT 2023","Mon Dec 11 10:43:30 GMT 2023","5808","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Dec 11 10:43:30 GMT 2023","Mon Dec 11 10:43:33 GMT 2023","3378","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Dec 11 10:44:25 GMT 2023","Mon Dec 11 10:44:39 GMT 2023","14299","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Dec 11 10:43:35 GMT 2023","Mon Dec 11 10:43:49 GMT 2023","14026","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
