"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 20 10:37:36 GMT 2023","Mon Nov 20 10:37:44 GMT 2023","7944","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Nov 20 10:38:02 GMT 2023","Mon Nov 20 10:38:06 GMT 2023","3314","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Nov 20 10:37:02 GMT 2023","Mon Nov 20 10:37:16 GMT 2023","13692","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Nov 20 10:37:16 GMT 2023","Mon Nov 20 10:37:27 GMT 2023","11049","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Mon Nov 20 10:37:46 GMT 2023","Mon Nov 20 10:37:55 GMT 2023","9391","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Nov 20 10:37:27 GMT 2023","Mon Nov 20 10:37:36 GMT 2023","9712","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Mon Nov 20 10:37:55 GMT 2023","Mon Nov 20 10:38:02 GMT 2023","6979","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Nov 20 10:36:57 GMT 2023","Mon Nov 20 10:37:00 GMT 2023","3017","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Nov 20 10:36:52 GMT 2023","Mon Nov 20 10:36:57 GMT 2023","5895","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Mon Nov 20 10:36:41 GMT 2023","Mon Nov 20 10:36:50 GMT 2023","9027","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
