"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 31 10:40:45 GMT 2023","Tue Oct 31 10:40:59 GMT 2023","13235","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Tue Oct 31 10:40:02 GMT 2023","Tue Oct 31 10:40:07 GMT 2023","5389","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Tue Oct 31 10:39:47 GMT 2023","Tue Oct 31 10:39:59 GMT 2023","12591","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Oct 31 10:41:26 GMT 2023","Tue Oct 31 10:41:37 GMT 2023","10516","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Tue Oct 31 10:40:15 GMT 2023","Tue Oct 31 10:40:31 GMT 2023","16083","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Tue Oct 31 10:40:59 GMT 2023","Tue Oct 31 10:41:09 GMT 2023","10228","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Tue Oct 31 10:40:08 GMT 2023","Tue Oct 31 10:40:12 GMT 2023","4521","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Tue Oct 31 10:40:31 GMT 2023","Tue Oct 31 10:40:45 GMT 2023","14077","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Tue Oct 31 10:41:37 GMT 2023","Tue Oct 31 10:41:41 GMT 2023","3873","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Tue Oct 31 10:41:12 GMT 2023","Tue Oct 31 10:41:26 GMT 2023","14694","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
