"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 30 10:56:33 GMT 2023","Mon Oct 30 10:56:50 GMT 2023","16652","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Oct 30 10:55:28 GMT 2023","Mon Oct 30 10:55:32 GMT 2023","4047","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Oct 30 10:55:20 GMT 2023","Mon Oct 30 10:55:28 GMT 2023","7604","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Oct 30 10:56:06 GMT 2023","Mon Oct 30 10:56:19 GMT 2023","13511","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Oct 30 10:56:59 GMT 2023","Mon Oct 30 10:57:03 GMT 2023","4188","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Mon Oct 30 10:55:07 GMT 2023","Mon Oct 30 10:55:18 GMT 2023","11096","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Oct 30 10:56:50 GMT 2023","Mon Oct 30 10:56:59 GMT 2023","9622","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Oct 30 10:55:35 GMT 2023","Mon Oct 30 10:55:51 GMT 2023","16261","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Oct 30 10:56:19 GMT 2023","Mon Oct 30 10:56:31 GMT 2023","11068","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Oct 30 10:55:51 GMT 2023","Mon Oct 30 10:56:06 GMT 2023","14406","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
