"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 07 10:23:33 GMT 2023","Thu Dec 07 10:23:45 GMT 2023","12031","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Thu Dec 07 10:24:26 GMT 2023","Thu Dec 07 10:24:35 GMT 2023","8709","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Dec 07 10:23:24 GMT 2023","Thu Dec 07 10:23:28 GMT 2023","4073","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Thu Dec 07 10:23:45 GMT 2023","Thu Dec 07 10:23:56 GMT 2023","10900","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Thu Dec 07 10:23:28 GMT 2023","Thu Dec 07 10:23:31 GMT 2023","3253","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Thu Dec 07 10:24:35 GMT 2023","Thu Dec 07 10:24:38 GMT 2023","3105","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Thu Dec 07 10:24:05 GMT 2023","Thu Dec 07 10:24:13 GMT 2023","7891","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Dec 07 10:24:15 GMT 2023","Thu Dec 07 10:24:26 GMT 2023","11177","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Thu Dec 07 10:23:14 GMT 2023","Thu Dec 07 10:23:22 GMT 2023","8075","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Dec 07 10:23:56 GMT 2023","Thu Dec 07 10:24:05 GMT 2023","9384","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
