"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 24 10:24:04 GMT 2023","Fri Nov 24 10:24:13 GMT 2023","9482","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Nov 24 10:23:53 GMT 2023","Fri Nov 24 10:24:04 GMT 2023","10595","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Fri Nov 24 10:23:36 GMT 2023","Fri Nov 24 10:23:39 GMT 2023","2476","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Fri Nov 24 10:24:38 GMT 2023","Fri Nov 24 10:24:41 GMT 2023","2717","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Fri Nov 24 10:24:23 GMT 2023","Fri Nov 24 10:24:32 GMT 2023","9213","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Fri Nov 24 10:24:32 GMT 2023","Fri Nov 24 10:24:38 GMT 2023","6028","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Fri Nov 24 10:23:40 GMT 2023","Fri Nov 24 10:23:53 GMT 2023","12923","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Fri Nov 24 10:23:31 GMT 2023","Fri Nov 24 10:23:36 GMT 2023","4934","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Fri Nov 24 10:23:21 GMT 2023","Fri Nov 24 10:23:30 GMT 2023","8222","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Nov 24 10:24:13 GMT 2023","Fri Nov 24 10:24:21 GMT 2023","8334","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
