"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 02 11:02:15 GMT 2024","Tue Jan 02 11:02:19 GMT 2024","3888","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Tue Jan 02 11:01:58 GMT 2024","Tue Jan 02 11:02:07 GMT 2024","9478","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Tue Jan 02 11:02:07 GMT 2024","Tue Jan 02 11:02:15 GMT 2024","7912","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Tue Jan 02 11:01:02 GMT 2024","Tue Jan 02 11:01:07 GMT 2024","5950","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Tue Jan 02 11:01:07 GMT 2024","Tue Jan 02 11:01:12 GMT 2024","4081","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Tue Jan 02 11:00:50 GMT 2024","Tue Jan 02 11:01:00 GMT 2024","9821","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Jan 02 11:01:13 GMT 2024","Tue Jan 02 11:01:26 GMT 2024","13051","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Tue Jan 02 11:01:26 GMT 2024","Tue Jan 02 11:01:38 GMT 2024","12171","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Tue Jan 02 11:01:39 GMT 2024","Tue Jan 02 11:01:49 GMT 2024","10027","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Tue Jan 02 11:01:49 GMT 2024","Tue Jan 02 11:01:56 GMT 2024","7648","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
