"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 04 10:45:39 GMT 2024","Thu Jan 04 10:45:50 GMT 2024","11454","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Thu Jan 04 10:46:20 GMT 2024","Thu Jan 04 10:46:28 GMT 2024","8011","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Jan 04 10:46:01 GMT 2024","Thu Jan 04 10:46:10 GMT 2024","9318","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Thu Jan 04 10:46:28 GMT 2024","Thu Jan 04 10:46:35 GMT 2024","7286","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Thu Jan 04 10:45:20 GMT 2024","Thu Jan 04 10:45:28 GMT 2024","8523","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Jan 04 10:45:50 GMT 2024","Thu Jan 04 10:46:01 GMT 2024","10379","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Thu Jan 04 10:46:35 GMT 2024","Thu Jan 04 10:46:38 GMT 2024","3145","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Thu Jan 04 10:46:10 GMT 2024","Thu Jan 04 10:46:18 GMT 2024","8359","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Jan 04 10:45:34 GMT 2024","Thu Jan 04 10:45:37 GMT 2024","3273","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Thu Jan 04 10:45:30 GMT 2024","Thu Jan 04 10:45:34 GMT 2024","4315","","Validação Banner","","","","Deve validar o baner do portal",""
