"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 23 10:32:47 GMT 2023","Mon Oct 23 10:32:51 GMT 2023","3696","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Oct 23 10:33:08 GMT 2023","Mon Oct 23 10:33:21 GMT 2023","13369","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Oct 23 10:32:41 GMT 2023","Mon Oct 23 10:32:47 GMT 2023","5934","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Oct 23 10:33:44 GMT 2023","Mon Oct 23 10:33:56 GMT 2023","11909","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Mon Oct 23 10:32:30 GMT 2023","Mon Oct 23 10:32:39 GMT 2023","8838","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Oct 23 10:32:53 GMT 2023","Mon Oct 23 10:33:08 GMT 2023","14471","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Oct 23 10:33:33 GMT 2023","Mon Oct 23 10:33:42 GMT 2023","9056","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Oct 23 10:34:06 GMT 2023","Mon Oct 23 10:34:10 GMT 2023","3865","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Oct 23 10:33:56 GMT 2023","Mon Oct 23 10:34:06 GMT 2023","9239","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Oct 23 10:33:21 GMT 2023","Mon Oct 23 10:33:33 GMT 2023","12100","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
