"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 19 10:22:46 GMT 2023","Thu Oct 19 10:22:56 GMT 2023","9516","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Oct 19 10:21:37 GMT 2023","Thu Oct 19 10:21:41 GMT 2023","4637","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Thu Oct 19 10:22:33 GMT 2023","Thu Oct 19 10:22:46 GMT 2023","13381","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Oct 19 10:21:31 GMT 2023","Thu Oct 19 10:21:37 GMT 2023","6015","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Thu Oct 19 10:22:56 GMT 2023","Thu Oct 19 10:23:00 GMT 2023","3728","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Thu Oct 19 10:21:58 GMT 2023","Thu Oct 19 10:22:11 GMT 2023","12739","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Thu Oct 19 10:21:43 GMT 2023","Thu Oct 19 10:21:58 GMT 2023","14871","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Thu Oct 19 10:22:11 GMT 2023","Thu Oct 19 10:22:22 GMT 2023","10743","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Thu Oct 19 10:21:17 GMT 2023","Thu Oct 19 10:21:28 GMT 2023","10697","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Oct 19 10:22:22 GMT 2023","Thu Oct 19 10:22:31 GMT 2023","8923","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
