"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 05 10:53:19 GMT 2023","Tue Dec 05 10:53:32 GMT 2023","13849","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Tue Dec 05 10:52:15 GMT 2023","Tue Dec 05 10:52:24 GMT 2023","8768","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Dec 05 10:53:40 GMT 2023","Tue Dec 05 10:53:43 GMT 2023","2559","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Tue Dec 05 10:52:31 GMT 2023","Tue Dec 05 10:52:34 GMT 2023","3117","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Tue Dec 05 10:53:09 GMT 2023","Tue Dec 05 10:53:17 GMT 2023","7702","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Tue Dec 05 10:53:32 GMT 2023","Tue Dec 05 10:53:40 GMT 2023","7715","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Tue Dec 05 10:53:00 GMT 2023","Tue Dec 05 10:53:09 GMT 2023","9435","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Tue Dec 05 10:52:36 GMT 2023","Tue Dec 05 10:52:49 GMT 2023","13619","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Tue Dec 05 10:52:49 GMT 2023","Tue Dec 05 10:53:00 GMT 2023","10494","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Tue Dec 05 10:52:25 GMT 2023","Tue Dec 05 10:52:31 GMT 2023","5737","","Validação Banner","","","","Deve validar o baner do portal",""
