"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 11 10:52:59 GMT 2024","Thu Jan 11 10:53:08 GMT 2024","9003","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Jan 11 10:52:14 GMT 2024","Thu Jan 11 10:52:25 GMT 2024","10852","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Thu Jan 11 10:51:55 GMT 2024","Thu Jan 11 10:51:59 GMT 2024","3676","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Thu Jan 11 10:52:35 GMT 2024","Thu Jan 11 10:52:44 GMT 2024","8368","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Jan 11 10:52:00 GMT 2024","Thu Jan 11 10:52:14 GMT 2024","14213","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Thu Jan 11 10:52:45 GMT 2024","Thu Jan 11 10:52:59 GMT 2024","13943","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Thu Jan 11 10:51:37 GMT 2024","Thu Jan 11 10:51:47 GMT 2024","9617","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Jan 11 10:51:49 GMT 2024","Thu Jan 11 10:51:55 GMT 2024","6081","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Thu Jan 11 10:52:25 GMT 2024","Thu Jan 11 10:52:35 GMT 2024","10131","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Thu Jan 11 10:53:08 GMT 2024","Thu Jan 11 10:53:12 GMT 2024","3630","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
