"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 09 10:53:58 GMT 2023","Thu Nov 09 10:54:08 GMT 2023","9148","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Nov 09 10:54:14 GMT 2023","Thu Nov 09 10:54:18 GMT 2023","3166","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Thu Nov 09 10:54:09 GMT 2023","Thu Nov 09 10:54:14 GMT 2023","5481","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Thu Nov 09 10:55:18 GMT 2023","Thu Nov 09 10:55:21 GMT 2023","3137","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Thu Nov 09 10:54:33 GMT 2023","Thu Nov 09 10:54:43 GMT 2023","10797","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Thu Nov 09 10:55:02 GMT 2023","Thu Nov 09 10:55:11 GMT 2023","9024","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Thu Nov 09 10:55:11 GMT 2023","Thu Nov 09 10:55:18 GMT 2023","6902","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Nov 09 10:54:53 GMT 2023","Thu Nov 09 10:55:01 GMT 2023","7585","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Nov 09 10:54:19 GMT 2023","Thu Nov 09 10:54:33 GMT 2023","13459","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Thu Nov 09 10:54:43 GMT 2023","Thu Nov 09 10:54:53 GMT 2023","9622","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
