"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 27 10:26:01 GMT 2023","Mon Nov 27 10:26:04 GMT 2023","3089","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Nov 27 10:27:05 GMT 2023","Mon Nov 27 10:27:09 GMT 2023","3236","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Nov 27 10:26:05 GMT 2023","Mon Nov 27 10:26:19 GMT 2023","13999","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Mon Nov 27 10:25:44 GMT 2023","Mon Nov 27 10:25:54 GMT 2023","10034","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Nov 27 10:26:39 GMT 2023","Mon Nov 27 10:26:47 GMT 2023","7991","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Nov 27 10:25:55 GMT 2023","Mon Nov 27 10:26:01 GMT 2023","5498","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Mon Nov 27 10:26:49 GMT 2023","Mon Nov 27 10:26:58 GMT 2023","9401","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Mon Nov 27 10:26:58 GMT 2023","Mon Nov 27 10:27:05 GMT 2023","6936","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Nov 27 10:26:19 GMT 2023","Mon Nov 27 10:26:30 GMT 2023","10464","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Nov 27 10:26:30 GMT 2023","Mon Nov 27 10:26:39 GMT 2023","9580","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
