"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 25 10:59:52 GMT 2023","Mon Dec 25 11:00:05 GMT 2023","12405","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Dec 25 11:00:35 GMT 2023","Mon Dec 25 11:00:47 GMT 2023","11397","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Dec 25 10:59:48 GMT 2023","Mon Dec 25 10:59:51 GMT 2023","3319","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Dec 25 11:00:55 GMT 2023","Mon Dec 25 11:00:58 GMT 2023","3028","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Dec 25 11:00:05 GMT 2023","Mon Dec 25 11:00:16 GMT 2023","10989","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Dec 25 11:00:26 GMT 2023","Mon Dec 25 11:00:34 GMT 2023","8290","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Dec 25 10:59:43 GMT 2023","Mon Dec 25 10:59:48 GMT 2023","4615","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Mon Dec 25 10:59:33 GMT 2023","Mon Dec 25 10:59:41 GMT 2023","7785","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Dec 25 11:00:16 GMT 2023","Mon Dec 25 11:00:26 GMT 2023","9743","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Dec 25 11:00:47 GMT 2023","Mon Dec 25 11:00:55 GMT 2023","8617","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
