"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 20 11:00:18 GMT 2023","Mon Nov 20 11:00:21 GMT 2023","2687","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Nov 20 10:59:45 GMT 2023","Mon Nov 20 10:59:55 GMT 2023","9800","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Nov 20 10:59:55 GMT 2023","Mon Nov 20 11:00:02 GMT 2023","7896","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Nov 20 10:59:18 GMT 2023","Mon Nov 20 10:59:21 GMT 2023","3139","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Nov 20 10:59:22 GMT 2023","Mon Nov 20 10:59:34 GMT 2023","12039","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Nov 20 10:59:34 GMT 2023","Mon Nov 20 10:59:45 GMT 2023","10390","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Mon Nov 20 11:00:12 GMT 2023","Mon Nov 20 11:00:18 GMT 2023","5983","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Nov 20 10:59:13 GMT 2023","Mon Nov 20 10:59:18 GMT 2023","4364","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Mon Nov 20 10:59:04 GMT 2023","Mon Nov 20 10:59:12 GMT 2023","8077","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Mon Nov 20 11:00:04 GMT 2023","Mon Nov 20 11:00:12 GMT 2023","8362","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
