"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Nov 29 10:35:07 GMT 2023","Wed Nov 29 10:35:13 GMT 2023","6533","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Wed Nov 29 10:34:06 GMT 2023","Wed Nov 29 10:34:10 GMT 2023","4880","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Wed Nov 29 10:33:55 GMT 2023","Wed Nov 29 10:34:04 GMT 2023","9431","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Nov 29 10:34:48 GMT 2023","Wed Nov 29 10:34:57 GMT 2023","8302","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Wed Nov 29 10:34:28 GMT 2023","Wed Nov 29 10:34:39 GMT 2023","10321","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Wed Nov 29 10:34:39 GMT 2023","Wed Nov 29 10:34:48 GMT 2023","9739","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Wed Nov 29 10:34:15 GMT 2023","Wed Nov 29 10:34:28 GMT 2023","13222","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Wed Nov 29 10:34:58 GMT 2023","Wed Nov 29 10:35:07 GMT 2023","8691","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Wed Nov 29 10:35:13 GMT 2023","Wed Nov 29 10:35:17 GMT 2023","3235","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Wed Nov 29 10:34:10 GMT 2023","Wed Nov 29 10:34:14 GMT 2023","3095","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
