"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jan 11 10:23:10 GMT 2024","Thu Jan 11 10:23:20 GMT 2024","9866","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Jan 11 10:24:43 GMT 2024","Thu Jan 11 10:24:46 GMT 2024","3233","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Thu Jan 11 10:24:09 GMT 2024","Thu Jan 11 10:24:17 GMT 2024","8246","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Jan 11 10:24:19 GMT 2024","Thu Jan 11 10:24:33 GMT 2024","14458","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Jan 11 10:23:34 GMT 2024","Thu Jan 11 10:23:48 GMT 2024","14161","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Thu Jan 11 10:23:27 GMT 2024","Thu Jan 11 10:23:32 GMT 2024","4498","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Thu Jan 11 10:23:48 GMT 2024","Thu Jan 11 10:23:59 GMT 2024","11194","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Thu Jan 11 10:24:33 GMT 2024","Thu Jan 11 10:24:43 GMT 2024","9206","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Jan 11 10:23:59 GMT 2024","Thu Jan 11 10:24:09 GMT 2024","9953","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Thu Jan 11 10:23:21 GMT 2024","Thu Jan 11 10:23:27 GMT 2024","6097","","Validação Banner","","","","Deve validar o baner do portal",""
