"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 03 10:05:37 GMT 2024","Wed Jan 03 10:05:40 GMT 2024","3334","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Wed Jan 03 10:05:01 GMT 2024","Wed Jan 03 10:05:10 GMT 2024","9403","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Wed Jan 03 10:04:27 GMT 2024","Wed Jan 03 10:04:32 GMT 2024","5427","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Wed Jan 03 10:04:16 GMT 2024","Wed Jan 03 10:04:25 GMT 2024","9495","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Wed Jan 03 10:05:29 GMT 2024","Wed Jan 03 10:05:37 GMT 2024","7012","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Wed Jan 03 10:05:10 GMT 2024","Wed Jan 03 10:05:19 GMT 2024","8704","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Wed Jan 03 10:04:32 GMT 2024","Wed Jan 03 10:04:36 GMT 2024","3128","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Wed Jan 03 10:04:50 GMT 2024","Wed Jan 03 10:05:01 GMT 2024","10607","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Wed Jan 03 10:05:21 GMT 2024","Wed Jan 03 10:05:29 GMT 2024","8855","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Wed Jan 03 10:04:37 GMT 2024","Wed Jan 03 10:04:50 GMT 2024","13166","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
