"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 01 10:50:37 GMT 2024","Mon Jan 01 10:50:47 GMT 2024","9359","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Jan 01 10:50:05 GMT 2024","Mon Jan 01 10:50:10 GMT 2024","5004","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Mon Jan 01 10:50:56 GMT 2024","Mon Jan 01 10:51:04 GMT 2024","8027","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Mon Jan 01 10:51:04 GMT 2024","Mon Jan 01 10:51:11 GMT 2024","7047","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Jan 01 10:51:11 GMT 2024","Mon Jan 01 10:51:14 GMT 2024","3125","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Jan 01 10:50:27 GMT 2024","Mon Jan 01 10:50:37 GMT 2024","10657","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Jan 01 10:50:10 GMT 2024","Mon Jan 01 10:50:13 GMT 2024","3187","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Mon Jan 01 10:49:56 GMT 2024","Mon Jan 01 10:50:03 GMT 2024","7410","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Jan 01 10:50:15 GMT 2024","Mon Jan 01 10:50:27 GMT 2024","11626","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Jan 01 10:50:47 GMT 2024","Mon Jan 01 10:50:55 GMT 2024","7924","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
