"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Nov 14 10:24:00 GMT 2023","Tue Nov 14 10:24:07 GMT 2023","7076","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Tue Nov 14 10:22:39 GMT 2023","Tue Nov 14 10:22:45 GMT 2023","5820","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Tue Nov 14 10:22:24 GMT 2023","Tue Nov 14 10:22:36 GMT 2023","12240","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Tue Nov 14 10:23:51 GMT 2023","Tue Nov 14 10:24:00 GMT 2023","8889","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Tue Nov 14 10:23:10 GMT 2023","Tue Nov 14 10:23:24 GMT 2023","14179","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Tue Nov 14 10:22:45 GMT 2023","Tue Nov 14 10:22:50 GMT 2023","4644","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Tue Nov 14 10:23:38 GMT 2023","Tue Nov 14 10:23:49 GMT 2023","10964","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Tue Nov 14 10:22:53 GMT 2023","Tue Nov 14 10:23:10 GMT 2023","17499","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Tue Nov 14 10:24:07 GMT 2023","Tue Nov 14 10:24:12 GMT 2023","4241","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Tue Nov 14 10:23:24 GMT 2023","Tue Nov 14 10:23:38 GMT 2023","13885","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
