"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 13 11:34:12 GMT 2023","Fri Oct 13 11:34:27 GMT 2023","14616","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Fri Oct 13 11:34:27 GMT 2023","Fri Oct 13 11:34:41 GMT 2023","13926","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Fri Oct 13 11:34:54 GMT 2023","Fri Oct 13 11:35:05 GMT 2023","10879","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Oct 13 11:35:19 GMT 2023","Fri Oct 13 11:35:29 GMT 2023","9268","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Fri Oct 13 11:33:46 GMT 2023","Fri Oct 13 11:33:58 GMT 2023","11760","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Oct 13 11:34:00 GMT 2023","Fri Oct 13 11:34:05 GMT 2023","5461","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Fri Oct 13 11:34:05 GMT 2023","Fri Oct 13 11:34:10 GMT 2023","4421","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Fri Oct 13 11:34:41 GMT 2023","Fri Oct 13 11:34:54 GMT 2023","13044","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Oct 13 11:35:29 GMT 2023","Fri Oct 13 11:35:33 GMT 2023","4140","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Fri Oct 13 11:35:07 GMT 2023","Fri Oct 13 11:35:19 GMT 2023","12327","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
