"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 04 10:08:31 GMT 2023","Mon Dec 04 10:08:43 GMT 2023","12035","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Dec 04 10:07:50 GMT 2023","Mon Dec 04 10:08:01 GMT 2023","11253","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Dec 04 10:08:43 GMT 2023","Mon Dec 04 10:08:51 GMT 2023","8309","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Dec 04 10:07:46 GMT 2023","Mon Dec 04 10:07:49 GMT 2023","2621","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Dec 04 10:08:12 GMT 2023","Mon Dec 04 10:08:21 GMT 2023","9591","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Dec 04 10:08:22 GMT 2023","Mon Dec 04 10:08:29 GMT 2023","7898","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Mon Dec 04 10:07:32 GMT 2023","Mon Dec 04 10:07:40 GMT 2023","7525","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Dec 04 10:08:01 GMT 2023","Mon Dec 04 10:08:12 GMT 2023","10547","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Dec 04 10:08:51 GMT 2023","Mon Dec 04 10:08:54 GMT 2023","2876","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Dec 04 10:07:42 GMT 2023","Mon Dec 04 10:07:46 GMT 2023","4216","","Validação Banner","","","","Deve validar o baner do portal",""
