"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 24 10:51:15 GMT 2023","Fri Nov 24 10:51:27 GMT 2023","12052","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Fri Nov 24 10:51:56 GMT 2023","Fri Nov 24 10:52:04 GMT 2023","8051","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Nov 24 10:51:07 GMT 2023","Fri Nov 24 10:51:10 GMT 2023","3645","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Fri Nov 24 10:52:04 GMT 2023","Fri Nov 24 10:52:11 GMT 2023","6481","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Fri Nov 24 10:52:11 GMT 2023","Fri Nov 24 10:52:13 GMT 2023","2666","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Fri Nov 24 10:50:57 GMT 2023","Fri Nov 24 10:51:05 GMT 2023","7802","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Nov 24 10:51:47 GMT 2023","Fri Nov 24 10:51:55 GMT 2023","7624","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Nov 24 10:51:37 GMT 2023","Fri Nov 24 10:51:47 GMT 2023","9533","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Nov 24 10:51:27 GMT 2023","Fri Nov 24 10:51:37 GMT 2023","10483","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Fri Nov 24 10:51:10 GMT 2023","Fri Nov 24 10:51:13 GMT 2023","2932","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
