"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 26 10:04:50 GMT 2023","Tue Dec 26 10:05:03 GMT 2023","13548","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Tue Dec 26 10:04:29 GMT 2023","Tue Dec 26 10:04:39 GMT 2023","10103","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Tue Dec 26 10:04:05 GMT 2023","Tue Dec 26 10:04:18 GMT 2023","13247","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Tue Dec 26 10:03:43 GMT 2023","Tue Dec 26 10:03:52 GMT 2023","9384","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Dec 26 10:05:03 GMT 2023","Tue Dec 26 10:05:12 GMT 2023","8604","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Tue Dec 26 10:05:12 GMT 2023","Tue Dec 26 10:05:15 GMT 2023","3142","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Tue Dec 26 10:04:18 GMT 2023","Tue Dec 26 10:04:29 GMT 2023","11163","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Tue Dec 26 10:04:00 GMT 2023","Tue Dec 26 10:04:03 GMT 2023","3257","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Tue Dec 26 10:04:39 GMT 2023","Tue Dec 26 10:04:48 GMT 2023","8640","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Tue Dec 26 10:03:54 GMT 2023","Tue Dec 26 10:04:00 GMT 2023","5982","","Validação Banner","","","","Deve validar o baner do portal",""
