"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 21 11:01:18 GMT 2023","Thu Dec 21 11:01:28 GMT 2023","10770","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Thu Dec 21 11:01:48 GMT 2023","Thu Dec 21 11:01:59 GMT 2023","11574","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Dec 21 11:00:56 GMT 2023","Thu Dec 21 11:01:00 GMT 2023","4213","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Thu Dec 21 11:00:48 GMT 2023","Thu Dec 21 11:00:54 GMT 2023","6741","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Dec 21 11:01:05 GMT 2023","Thu Dec 21 11:01:18 GMT 2023","12477","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Thu Dec 21 11:01:28 GMT 2023","Thu Dec 21 11:01:38 GMT 2023","9741","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Thu Dec 21 11:01:00 GMT 2023","Thu Dec 21 11:01:04 GMT 2023","3191","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Thu Dec 21 11:01:59 GMT 2023","Thu Dec 21 11:02:08 GMT 2023","8529","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Dec 21 11:01:38 GMT 2023","Thu Dec 21 11:01:46 GMT 2023","8254","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Dec 21 11:02:08 GMT 2023","Thu Dec 21 11:02:11 GMT 2023","2974","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
