"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 12 10:57:29 GMT 2023","Tue Dec 12 10:57:34 GMT 2023","5280","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Tue Dec 12 10:58:36 GMT 2023","Tue Dec 12 10:58:45 GMT 2023","8784","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Tue Dec 12 10:57:34 GMT 2023","Tue Dec 12 10:57:37 GMT 2023","3330","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Tue Dec 12 10:58:23 GMT 2023","Tue Dec 12 10:58:36 GMT 2023","13137","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Tue Dec 12 10:58:03 GMT 2023","Tue Dec 12 10:58:13 GMT 2023","9723","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Tue Dec 12 10:57:39 GMT 2023","Tue Dec 12 10:57:52 GMT 2023","13261","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Tue Dec 12 10:57:18 GMT 2023","Tue Dec 12 10:57:27 GMT 2023","9190","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Dec 12 10:57:52 GMT 2023","Tue Dec 12 10:58:03 GMT 2023","11003","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Tue Dec 12 10:58:13 GMT 2023","Tue Dec 12 10:58:21 GMT 2023","8338","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Tue Dec 12 10:58:45 GMT 2023","Tue Dec 12 10:58:48 GMT 2023","3098","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
