"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 11 10:49:50 GMT 2023","Mon Dec 11 10:49:54 GMT 2023","3301","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Dec 11 10:50:48 GMT 2023","Mon Dec 11 10:50:56 GMT 2023","8409","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Dec 11 10:49:46 GMT 2023","Mon Dec 11 10:49:50 GMT 2023","4001","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Dec 11 10:50:27 GMT 2023","Mon Dec 11 10:50:35 GMT 2023","7991","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Dec 11 10:50:37 GMT 2023","Mon Dec 11 10:50:48 GMT 2023","11044","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Mon Dec 11 10:49:37 GMT 2023","Mon Dec 11 10:49:45 GMT 2023","7122","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Dec 11 10:50:56 GMT 2023","Mon Dec 11 10:50:59 GMT 2023","2900","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Dec 11 10:49:55 GMT 2023","Mon Dec 11 10:50:07 GMT 2023","11520","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Dec 11 10:50:07 GMT 2023","Mon Dec 11 10:50:17 GMT 2023","10768","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Dec 11 10:50:17 GMT 2023","Mon Dec 11 10:50:27 GMT 2023","9574","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
