"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 09 10:52:22 GMT 2024","Tue Jan 09 10:52:33 GMT 2024","10572","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Tue Jan 09 10:52:33 GMT 2024","Tue Jan 09 10:52:42 GMT 2024","9410","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Tue Jan 09 10:53:12 GMT 2024","Tue Jan 09 10:53:15 GMT 2024","3165","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Tue Jan 09 10:52:42 GMT 2024","Tue Jan 09 10:52:50 GMT 2024","8322","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Tue Jan 09 10:52:10 GMT 2024","Tue Jan 09 10:52:22 GMT 2024","12003","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Tue Jan 09 10:52:05 GMT 2024","Tue Jan 09 10:52:08 GMT 2024","3822","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Tue Jan 09 10:51:51 GMT 2024","Tue Jan 09 10:51:58 GMT 2024","7546","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Jan 09 10:53:03 GMT 2024","Tue Jan 09 10:53:12 GMT 2024","8534","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Tue Jan 09 10:52:52 GMT 2024","Tue Jan 09 10:53:03 GMT 2024","11206","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Tue Jan 09 10:52:00 GMT 2024","Tue Jan 09 10:52:05 GMT 2024","4409","","Validação Banner","","","","Deve validar o baner do portal",""
