"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 17 10:39:59 GMT 2023","Fri Nov 17 10:40:08 GMT 2023","9170","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Nov 17 10:39:48 GMT 2023","Fri Nov 17 10:39:59 GMT 2023","10141","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Fri Nov 17 10:40:08 GMT 2023","Fri Nov 17 10:40:16 GMT 2023","7865","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Nov 17 10:39:32 GMT 2023","Fri Nov 17 10:39:35 GMT 2023","3081","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Fri Nov 17 10:39:20 GMT 2023","Fri Nov 17 10:39:27 GMT 2023","6862","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Fri Nov 17 10:40:17 GMT 2023","Fri Nov 17 10:40:24 GMT 2023","7012","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Nov 17 10:39:36 GMT 2023","Fri Nov 17 10:39:48 GMT 2023","11931","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Fri Nov 17 10:40:24 GMT 2023","Fri Nov 17 10:40:30 GMT 2023","5819","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Fri Nov 17 10:40:30 GMT 2023","Fri Nov 17 10:40:33 GMT 2023","3027","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Fri Nov 17 10:39:28 GMT 2023","Fri Nov 17 10:39:32 GMT 2023","3588","","Validação Banner","","","","Deve validar o baner do portal",""
