"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 28 10:53:04 GMT 2023","Tue Nov 28 10:53:12 GMT 2023","7874","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Tue Nov 28 10:52:09 GMT 2023","Tue Nov 28 10:52:18 GMT 2023","8901","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Nov 28 10:52:30 GMT 2023","Tue Nov 28 10:52:44 GMT 2023","13913","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Tue Nov 28 10:52:26 GMT 2023","Tue Nov 28 10:52:29 GMT 2023","3157","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Tue Nov 28 10:53:30 GMT 2023","Tue Nov 28 10:53:33 GMT 2023","3209","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Tue Nov 28 10:52:20 GMT 2023","Tue Nov 28 10:52:26 GMT 2023","5678","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Tue Nov 28 10:52:55 GMT 2023","Tue Nov 28 10:53:04 GMT 2023","9464","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Tue Nov 28 10:53:14 GMT 2023","Tue Nov 28 10:53:23 GMT 2023","9307","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Tue Nov 28 10:52:44 GMT 2023","Tue Nov 28 10:52:55 GMT 2023","10444","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Tue Nov 28 10:53:23 GMT 2023","Tue Nov 28 10:53:30 GMT 2023","6751","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
