"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 29 10:21:29 GMT 2023","Fri Dec 29 10:21:43 GMT 2023","13930","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Fri Dec 29 10:21:54 GMT 2023","Fri Dec 29 10:22:04 GMT 2023","9965","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Dec 29 10:22:04 GMT 2023","Fri Dec 29 10:22:12 GMT 2023","8501","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Dec 29 10:21:24 GMT 2023","Fri Dec 29 10:21:27 GMT 2023","3285","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Fri Dec 29 10:21:18 GMT 2023","Fri Dec 29 10:21:24 GMT 2023","6094","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Fri Dec 29 10:22:27 GMT 2023","Fri Dec 29 10:22:36 GMT 2023","8748","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Fri Dec 29 10:21:06 GMT 2023","Fri Dec 29 10:21:16 GMT 2023","9847","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Dec 29 10:22:36 GMT 2023","Fri Dec 29 10:22:39 GMT 2023","3075","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Fri Dec 29 10:22:14 GMT 2023","Fri Dec 29 10:22:27 GMT 2023","13589","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Dec 29 10:21:43 GMT 2023","Fri Dec 29 10:21:54 GMT 2023","11050","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
