"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Oct 18 10:32:00 GMT 2023","Wed Oct 18 10:32:13 GMT 2023","13274","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Oct 18 10:32:50 GMT 2023","Wed Oct 18 10:33:05 GMT 2023","14912","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Wed Oct 18 10:33:05 GMT 2023","Wed Oct 18 10:33:18 GMT 2023","13303","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Wed Oct 18 10:32:16 GMT 2023","Wed Oct 18 10:32:24 GMT 2023","8069","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Wed Oct 18 10:33:47 GMT 2023","Wed Oct 18 10:33:57 GMT 2023","10149","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Wed Oct 18 10:33:32 GMT 2023","Wed Oct 18 10:33:47 GMT 2023","14986","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Wed Oct 18 10:33:18 GMT 2023","Wed Oct 18 10:33:29 GMT 2023","10894","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Wed Oct 18 10:33:57 GMT 2023","Wed Oct 18 10:34:01 GMT 2023","4150","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Wed Oct 18 10:32:24 GMT 2023","Wed Oct 18 10:32:29 GMT 2023","4996","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Wed Oct 18 10:32:32 GMT 2023","Wed Oct 18 10:32:50 GMT 2023","17857","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
